Case_Number,Date_Filed,Offense_Date,Violation_List_Dispositions,Bindover Description,Bindover Date
24M05631,8/31/24,8/30/24,"42-4-1007(1)(a) LANE USAGE VIOLATION - CLASS A TRAFFIC INFRACTION -
42-4-1301(1)(a) DUI-ALCOHOL &amp; DRUGS - UNCLASSIFIED MISDEMEANOR -
42-4-1301(2)(a) DUI PER SE-ALCOHOL &amp; DRUGS - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -
42-4-1409(3) FAILURE TO DISPLAY PROOF OF INSURANCE - CLASS 1 TRAFFIC OFFENSE -",,
24M05632,8/31/24,8/31/24,"42-4-1101(1),(12) SPEEDING 25-39 OVER LIMIT - CLASS 2 TRAFFIC OFFENSE -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -",,
24M05633,8/31/24,8/31/24,"18-12-106(1)(d) POSSESS GUN - UNDER INFLUENCE - CLASS 1 MISDEMEANOR -
42-4-1101(1),(12) SPEEDING 40/MORE OVER LIMIT - CLASS 2 TRAFFIC OFFENSE -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1301(2)(a) DRIVING UNDER THE INFLUENCE PER SE - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -",,
24M05634,8/31/24,8/31/24,"42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -
42-4-1409(3) FAILURE TO DISPLAY PROOF OF INSURANCE - CLASS 1 TRAFFIC OFFENSE -",,
24M05635,8/31/24,8/31/24,"42-4-1103(1) DRIVING TOO SLOWLY - CLASS A TRAFFIC INFRACTION -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1301(2)(a) DRIVING UNDER THE INFLUENCE PER SE - UNCLASSIFIED MISDEMEANOR -",,
24M05638,8/31/24,8/31/24,"42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -
42-4-1409(2) NO INSURANCE-DRIVER - CLASS 1 TRAFFIC OFFENSE -",,
24M05640,8/31/24,8/31/24,"42-4-1006(1) WRONG WAY ON 1-WAY STREET                     - CLASS A TRAFFIC INFRACTION - DISMISSED 11/01/2024
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR - DISMISSED 11/01/2024
42-4-1301(1)(b) DRIVING WHILE ABILITY IMPARED - UNCLASSIFIED MISDEMEANOR - GUILTY/AMENDED 11/01/2024
42-4-1301(2)(a) DRIVING UNDER THE INFLUENCE PER SE - UNCLASSIFIED MISDEMEANOR - DISMISSED 11/01/2024",,
24M05646,8/31/24,8/31/24,"42-2-101(1) DRIVER'S LICENSE-DRIVING W/OUT - CLASS A TRAFFIC INFRACTION -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -
42-4-1409(3) FAILURE TO DISPLAY PROOF OF INSURANCE - CLASS 1 TRAFFIC OFFENSE -",,
24M05649,9/1/24,8/31/24,"42-4-1301(1)(a);42-4-1307(6) DUI - 3RD OR SUBSEQUENT ALC RELATED OFFENSE - CLASS 1 MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -",,
24M05650,9/1/24,8/31/24,42-4-1301(1)(a) DUI-ALCOHOL &amp; DRUGS - UNCLASSIFIED MISDEMEANOR -,,
24M05651,9/1/24,9/1/24,42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -,,
24M05654,9/1/24,9/1/24,"42-2-101(1) DRIVER'S LICENSE-DRIVING W/OUT - CLASS A TRAFFIC INFRACTION -
42-4-1202 PARKING ON ROADWAY                            - CLASS B TRAFFIC INFRACTION -
42-4-1301(1)(a) DUI-ALCOHOL &amp; DRUGS - UNCLASSIFIED MISDEMEANOR -
42-4-1301(2)(a) DUI PER SE-ALCOHOL &amp; DRUGS - UNCLASSIFIED MISDEMEANOR -
42-4-1409(1) NO INSURANCE - OWNER - CLASS 1 TRAFFIC OFFENSE -",,
24M05655,9/1/24,9/1/24,"42-4-1006(1) WRONG WAY ON 1-WAY STREET                     - CLASS A TRAFFIC INFRACTION -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -",,
24M05657,9/1/24,9/1/24,"42-4-1007(1)(a) LANE USAGE VIOLATION - CLASS A TRAFFIC INFRACTION -
42-4-1301(1)(a) DUI-ALCOHOL &amp; DRUGS - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -
42-4-1409(3) FAILURE TO DISPLAY PROOF OF INSURANCE - CLASS 1 TRAFFIC OFFENSE -",,
24M05666,9/1/24,9/1/24,"42-2-101(1) DRIVER'S LICENSE-DRIVING W/OUT - CLASS A TRAFFIC INFRACTION -
42-3-113(6) REGISTRATION-NOT IN VEHICLE - UNCLASSIFIED TRAFFIC INFRACTION -
42-4-1008(1) FOLLOWING TOO CLOSELY - CLASS A TRAFFIC INFRACTION -
42-4-1301(1)(a) DUI-ALCOHOL &amp; DRUGS - UNCLASSIFIED MISDEMEANOR -
42-4-1409(2) NO INSURANCE-DRIVER - CLASS 1 TRAFFIC OFFENSE -",,
24M05669,9/1/24,9/1/24,"42-4-1007(1)(a) LANE USAGE VIOLATION - CLASS A TRAFFIC INFRACTION - GUILTY/AMENDED 11/19/2024
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR - DISMISSED 11/19/2024
42-4-1301(1)(b) DRIVING WHILE ABILITY IMPARED - UNCLASSIFIED MISDEMEANOR - GUILTY/AMENDED 11/19/2024
42-4-1301(2)(a) DRIVING UNDER THE INFLUENCE PER SE - UNCLASSIFIED MISDEMEANOR - DISMISSED 11/19/2024",,
24M05672,9/2/24,9/2/24,"42-4-1007(1)(a) LANE USAGE VIOLATION - CLASS A TRAFFIC INFRACTION -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1409(3) FAILURE TO DISPLAY PROOF OF INSURANCE - CLASS 1 TRAFFIC OFFENSE -",,
24M05674,9/2/24,9/2/24,"42-4-1007(1)(a) LANE USAGE VIOLATION - CLASS A TRAFFIC INFRACTION -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1301(2)(a) DRIVING UNDER THE INFLUENCE PER SE - UNCLASSIFIED MISDEMEANOR -",,
24M05675,9/2/24,9/2/24,"42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -
42-4-1409(2) NO INSURANCE-DRIVER - CLASS 1 TRAFFIC OFFENSE -",,
24M05677,9/2/24,9/2/24,"42-4-1301(1)(a);42-4-1307(6) DUI - 3RD OR SUBSEQUENT ALC RELATED OFFENSE - CLASS 1 MISDEMEANOR -
42-4-1301(2)(a) DRIVING UNDER THE INFLUENCE PER SE - UNCLASSIFIED MISDEMEANOR -",,
24M05678,9/2/24,9/2/24,"42-2-101(1) DRIVER'S LICENSE-DRIVING W/OUT - CLASS A TRAFFIC INFRACTION -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -
42-4-1409(3) FAILURE TO DISPLAY PROOF OF INSURANCE - CLASS 1 TRAFFIC OFFENSE -",,
24M05685,9/2/24,9/2/24,"42-4-1301(1)(a) DUI-ALCOHOL &amp; DRUGS - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -",,
24M05700,9/2/24,9/2/24,"42-4-1007(1)(a) LANE USAGE VIOLATION - CLASS A TRAFFIC INFRACTION - GUILTY/AMENDED 10/11/2024
42-4-1103(1) DRIVING TOO SLOWLY - CLASS A TRAFFIC INFRACTION - DISMISSED 10/11/2024
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR - DISMISSED 10/11/2024
42-4-1301(1)(b) DRIVING WHILE ABILITY IMPARED - UNCLASSIFIED MISDEMEANOR - GUILTY/AMENDED 10/11/2024
42-4-1301(2)(a) DRIVING UNDER THE INFLUENCE PER SE - UNCLASSIFIED MISDEMEANOR - DISMISSED 10/11/2024",,
24CR05284,9/3/24,9/1/24,"42-4-1006(1) WRONG WAY ON 1-WAY STREET                     - CLASS A TRAFFIC INFRACTION -
42-4-1301(1)(a) DUI-3+ PRIOR CONVICTIONS - CLASS 4 FELONY -
42-4-1301(2)(a) DUI PER SE-3+ PRIOR CONVICTIONS - CLASS 4 FELONY -",BOUND OVER TO DISTRICT COURT,9/17/24
24M05704,9/3/24,9/3/24,"42-2-101(1) DRIVER'S LICENSE-DRIVING W/OUT - CLASS A TRAFFIC INFRACTION -
42-4-1211(1)(a) UNSAFE BACKING - CLASS A TRAFFIC INFRACTION -
42-4-1301(1)(a) DUI-ALCOHOL &amp; DRUGS - UNCLASSIFIED MISDEMEANOR -
42-4-1301(2)(a) DUI PER SE-ALCOHOL &amp; DRUGS - UNCLASSIFIED MISDEMEANOR -
42-4-1409(2) NO INSURANCE-DRIVER - CLASS 1 TRAFFIC OFFENSE -",,
24M05705,9/3/24,9/3/24,"42-3-121(1)(b) REGISTRATION-FICTITIOUS PLATE - CLASS 2 TRAFFIC OFFENSE -
42-4-1301(1)(a) DUI-DRUGS - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -
42-4-1409(3) FAILURE TO DISPLAY PROOF OF INSURANCE - CLASS 1 TRAFFIC OFFENSE -",,
24M05707,9/3/24,9/3/24,"42-2-101(1) DRIVER'S LICENSE-DRIVING W/OUT - CLASS A TRAFFIC INFRACTION -
42-4-1007(1)(a) LANE USAGE VIOLATION - CLASS A TRAFFIC INFRACTION -
42-4-1301(1)(a) DUI-ALCOHOL &amp; DRUGS - UNCLASSIFIED MISDEMEANOR -
42-4-1301(2)(a) DUI PER SE-ALCOHOL &amp; DRUGS - UNCLASSIFIED MISDEMEANOR -
42-4-206(1) TAIL LAMP VIOLATION - CLASS B TRAFFIC INFRACTION -",,
24M05708,9/3/24,9/3/24,"42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1305 ALCOHOL-OPEN CONTAINER/DRINK IN VEHICLE - CLASS A TRAFFIC INFRACTION -",,
24M05741,9/4/24,9/4/24,"42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -
42-4-1409(3) FAILURE TO DISPLAY PROOF OF INSURANCE - CLASS 1 TRAFFIC OFFENSE -
44-3-901(1)(d) ALCOHOL-POSSESSION BY MINOR - CLASS 2 MISDEMEANOR -",,
24M05765,9/4/24,9/4/24,"42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -",,
24M05766,9/4/24,9/4/24,"42-2-206(1)(a) DRIVING AFTER REVOCATION PROHIBITED  - CLASS 2 TRAFFIC OFFENSE -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -
42-4-1602 LEAVING SCENE/ACCIDENT-DAMAGE ONLY - CLASS 2 TRAFFIC OFFENSE -",,
24M05768,9/4/24,9/4/24,"42-4-1301(1)(a) DUI-DRUGS - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -",,
24M05804,9/5/24,9/5/24,"42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -",,
24M05807,9/6/24,9/6/24,"42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-902 U-TURN UNSAFELY                               - CLASS A TRAFFIC INFRACTION -",,
24M05826,9/6/24,9/6/24,"18-12-106(1)(d) POSSESS GUN - UNDER INFLUENCE - CLASS 1 MISDEMEANOR -
42-2-138(1)(a) DRIVING UNDER RESTRAINT - CLASS A TRAFFIC INFRACTION -
42-3-114 EXPIRED LIC PLATES 60 + DAYS - CLASS B TRAFFIC INFRACTION -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1305 ALCOHOL-OPEN CONTAINER/DRINK IN VEHICLE - CLASS A TRAFFIC INFRACTION -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -
42-4-1409(1) NO INSURANCE - OWNER - CLASS 1 TRAFFIC OFFENSE -
42-4-314(6)(a) NUISANCE EXHIBITION-MOTOR VEHCLE EXHAUST - CLASS A TRAFFIC INFRACTION -
42-4-412(1)(a) AIR POLLUTION VIOLATION - CLASS A TRAFFIC INFRACTION -",,
24M05829,9/7/24,9/6/24,"42-3-113(6) REGISTRATION-NOT IN VEHICLE - UNCLASSIFIED TRAFFIC INFRACTION -
42-4-1301(1)(a), 42-4-1307(5)(b) DUI ALCOHOL (2ND &lt; 5+ YRS) - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -
42-4-1409(3) FAILURE TO DISPLAY PROOF OF INSURANCE - CLASS 1 TRAFFIC OFFENSE -",,
24M05834,9/7/24,9/7/24,"42-4-1006(1) WRONG WAY ON 1-WAY STREET                     - CLASS A TRAFFIC INFRACTION -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -",,
24M05838,9/7/24,9/7/24,"42-4-1301(1)(a) DUI-ALCOHOL &amp; DRUGS - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -
42-4-604(1)(c)(I) RED LIGHT-FAIL TO STOP                        - CLASS A TRAFFIC INFRACTION -",,
24M05848,9/7/24,9/7/24,"42-4-1103(1) DRIVING TOO SLOWLY - CLASS A TRAFFIC INFRACTION -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1301(2)(a) DRIVING UNDER THE INFLUENCE PER SE - UNCLASSIFIED MISDEMEANOR -",,
24M05851,9/7/24,9/7/24,"42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -",,
24M05854,9/8/24,9/8/24,"42-2-101(1) DRIVER'S LICENSE-DRIVING W/OUT - CLASS A TRAFFIC INFRACTION -
42-3-121(1)(a) REGISTRATION-UNREGISTERED VEHICLE - CLASS B TRAFFIC INFRACTION -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1409(2) NO INSURANCE-DRIVER - CLASS 1 TRAFFIC OFFENSE -
42-4-204 HEADLAMPS-FAILURE TO DISPLAY - CLASS A TRAFFIC INFRACTION -",,
24M05857,9/8/24,9/8/24,"18-6-803.5(1)(a),(2)(a) VIOLATION OF PROTECTION ORDER - CLASS 2 MISDEMEANOR -
42-2-206(1)(a) DRIVING AFTER REVOCATION PROHIBITED  - CLASS 2 TRAFFIC OFFENSE -
42-4-1301(1)(a), 42-4-1307(5) DUI DRUGS (2ND &gt; 5+ YRS) - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -
42-4-1409(3) FAILURE TO DISPLAY PROOF OF INSURANCE - CLASS 1 TRAFFIC OFFENSE -",,
24M05870,9/8/24,9/8/24,"42-2-206(1)(a) DRIVING AFTER REVOCATION PROHIBITED  - CLASS 2 TRAFFIC OFFENSE -
42-3-114 EXPIRED LIC PLATES 1-29 DAYS - CLASS B TRAFFIC INFRACTION -
42-4-1301(1)(a), 42-4-1307(5) DUI ALCOHOL (2ND &gt; 5+ YRS) - UNCLASSIFIED MISDEMEANOR -
42-4-1401 RECKLESS DRIVING - CLASS 2 TRAFFIC OFFENSE -
42-4-1409(3) FAILURE TO DISPLAY PROOF OF INSURANCE - CLASS 1 TRAFFIC OFFENSE -",,
24M05878,9/9/24,9/9/24,42-4-1301(1)(a) DUI-ALCOHOL &amp; DRUGS - UNCLASSIFIED MISDEMEANOR -,,
24M05883,9/9/24,9/9/24,"42-2-101(1) DRIVER'S LICENSE-DRIVING W/OUT - CLASS A TRAFFIC INFRACTION -
42-4-1007(1)(a) LANE USAGE VIOLATION - CLASS A TRAFFIC INFRACTION -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1305 ALCOHOL-OPEN CONTAINER/DRINK IN VEHICLE - CLASS A TRAFFIC INFRACTION -",,
24M05884,9/9/24,9/9/24,"42-2-101(3) DRIVER'S LICENSE-NOT ON PERSON - CLASS B TRAFFIC INFRACTION -
42-4-1301(1)(a) DUI-ALCOHOL &amp; DRUGS - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -
42-4-1409(3) FAILURE TO DISPLAY PROOF OF INSURANCE - CLASS 1 TRAFFIC OFFENSE -
42-4-1604 LEAVING SCENE/ACCIDENT-UNATTENDED VEH         - CLASS 2 TRAFFIC OFFENSE -",,
24CR05404,9/10/24,8/29/24,"18-3-106(1)(b)(I) VEHICULAR HOMICIDE-DUI                        - CLASS 3 FELONY -
18-6-401(1)(a),(7)(a)(I) CHILD ABUSE-KNOWING/RECKLESS CAUSE DEATH      - CLASS 2 FELONY -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1401 RECKLESS DRIVING - CLASS 2 TRAFFIC OFFENSE -",,
24CR05415,9/10/24,9/8/24,"18-3-205(1)(b) VEHICULAR ASSAULT-DUI                         - CLASS 4 FELONY -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1401 RECKLESS DRIVING - CLASS 2 TRAFFIC OFFENSE -",BND OVER DC NO PH ENTITLEMENT,10/2/24
24CR05348,9/11/24,9/4/24,"18-12-108(1),(2) WEAPON-POSSESS/PREVIOUS OFFENDER-CONVICTION - CLASS 5 FELONY -
18-18-403.5(1),(2)(c) CONTROLLED SUB POSS LESS 4GRAM SCH I/II - DRUGS MISDEMEANOR 1 -
42-4-1301(1)(a) DUI-3+ PRIOR CONVICTIONS - CLASS 4 FELONY -",BOUND OVER TO DISTRICT COURT,9/20/24
24M05940,9/11/24,9/10/24,"42-2-101(1) DRIVER'S LICENSE-DRIVING W/OUT - CLASS A TRAFFIC INFRACTION -
42-2-206(1)(b) AGGRAVATED DRIVING W/ REVOKED LICENSE  - CLASS 1 TRAFFIC OFFENSE -
42-3-121(1)(a) REGISTRATION-UNREGISTERED VEHICLE - CLASS B TRAFFIC INFRACTION -
42-4-1301(1)(a), 42-4-1307(5) DUI ALCOHOL (2ND &gt; 5+ YRS) - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -
42-4-1409(2) NO INSURANCE-DRIVER - CLASS 1 TRAFFIC OFFENSE -",,
24M05961,9/12/24,9/12/24,"42-4-1101(1) SPEEDING 10-19 OVER LIMIT - CLASS A TRAFFIC INFRACTION -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -",,
24M05979,9/12/24,9/12/24,"42-4-1008(1) FOLLOWING TOO CLOSELY - CLASS A TRAFFIC INFRACTION -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1301(2)(a) DRIVING UNDER THE INFLUENCE PER SE - UNCLASSIFIED MISDEMEANOR -",,
24M05981,9/13/24,9/13/24,"42-4-1101(1),(12) SPEEDING 25-39 OVER LIMIT - CLASS 2 TRAFFIC OFFENSE -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -",,
24M05982,9/13/24,9/13/24,"42-2-106 DRIVER'S LICENSE-INSTRUCTION PERMIT VIOL - CLASS A TRAFFIC INFRACTION -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1301(2)(a) DRIVING UNDER THE INFLUENCE PER SE - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -",,
24M05991,9/13/24,9/13/24,"42-2-206(1)(b) AGGRAVATED DRIVING W/ REVOKED LICENSE  - CLASS 1 TRAFFIC OFFENSE -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1401 RECKLESS DRIVING - CLASS 2 TRAFFIC OFFENSE -
42-4-1602 LEAVING SCENE/ACCIDENT-DAMAGE ONLY - CLASS 2 TRAFFIC OFFENSE -",,
24M06001,9/13/24,9/13/24,"42-3-114 EXPIRED LIC PLATES 60 + DAYS - CLASS B TRAFFIC INFRACTION -
42-4-1301(1)(a), 42-4-1307(5) DUI DRUGS (2ND &gt; 5+ YRS) - UNCLASSIFIED MISDEMEANOR -
42-4-903 TURNING W/OUT SIGNALING                       - CLASS A TRAFFIC INFRACTION -",,
24M06004,9/14/24,9/14/24,"42-3-114 EXPIRED LIC PLATES 60 + DAYS - CLASS B TRAFFIC INFRACTION -
42-4-1103(1) DRIVING TOO SLOWLY - CLASS A TRAFFIC INFRACTION -
42-4-1301(1)(a) DUI-ALCOHOL &amp; DRUGS - UNCLASSIFIED MISDEMEANOR -
42-4-1409(3) FAILURE TO DISPLAY PROOF OF INSURANCE - CLASS 1 TRAFFIC OFFENSE -",,
24M06005,9/14/24,9/14/24,"42-4-1007(1)(a) LANE USAGE VIOLATION - CLASS A TRAFFIC INFRACTION -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -",,
24M06009,9/14/24,9/14/24,"42-4-1301(1)(a), 42-4-1307(5) DUI ALCOHOL (2ND &gt; 5+ YRS) - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -",,
24M06011,9/14/24,9/14/24,"42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1301(2)(a) DRIVING UNDER THE INFLUENCE PER SE - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -",,
24M06012,9/14/24,9/14/24,"42-4-1103(1) DRIVING TOO SLOWLY - CLASS A TRAFFIC INFRACTION -
42-4-1301(1)(a) DUI-ALCOHOL &amp; DRUGS - UNCLASSIFIED MISDEMEANOR -",,
24M06024,9/14/24,9/14/24,"18-8-104(1)(a) OBSTRUCTING A PEACE OFFICER - CLASS 2 MISDEMEANOR - DISMISSED 09/15/2024
42-4-1301(1)(a), 42-4-1307(5) DUI-NON-MOTORIZED VEH/BICYCLE (2ND &gt; 5+ YRS) - UNCLASSIFIED MISDEMEANOR - DISMISSED 09/15/2024
42-4-801 PEDESTRIAN DISOBEY TRAFFIC CONT DEV - CLASS B TRAFFIC INFRACTION - DISMISSED 09/15/2024",,
24M06025,9/14/24,9/14/24,"18-8-104(1)(a) OBSTRUCTING A PEACE OFFICER - CLASS 2 MISDEMEANOR -
42-4-107 DISOBEY POLICE OFFICER - CLASS 2 TRAFFIC OFFENSE -
42-4-1301(1)(a) DUI-NON-MOTORIZED VEHICLE - UNCLASSIFIED MISDEMEANOR -
42-4-1402 CARELESS DRIVING-BIKE/E-BIKE/E-SCOOTER - CLASS 2 TRAFFIC OFFENSE -",,
24M06030,9/15/24,9/15/24,"18-6-401(1),(7)(b)(I) CHILD ABUSE-KNOWINGLY/RECKLESS-NO INJURY      - CLASS 2 MISDEMEANOR -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1301(2)(a) DRIVING UNDER THE INFLUENCE PER SE - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -",,
24M06031,9/15/24,9/15/24,"42-2-101(1) DRIVER'S LICENSE-DRIVING W/OUT - CLASS A TRAFFIC INFRACTION -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1301(2)(a) DRIVING UNDER THE INFLUENCE PER SE - UNCLASSIFIED MISDEMEANOR -
42-4-1409(3) FAILURE TO DISPLAY PROOF OF INSURANCE - CLASS 1 TRAFFIC OFFENSE -",,
24M06032,9/15/24,9/15/24,"42-2-101(1) DRIVER'S LICENSE-DRIVING W/OUT - CLASS A TRAFFIC INFRACTION -
42-3-121(1)(a) REGISTRATION-UNREGISTERED VEHICLE - CLASS B TRAFFIC INFRACTION -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -
42-4-1409(2) NO INSURANCE-DRIVER - CLASS 1 TRAFFIC OFFENSE -",,
24M06033,9/15/24,9/15/24,"42-4-1103(1) DRIVING TOO SLOWLY - CLASS A TRAFFIC INFRACTION -
42-4-1301(1)(a) DUI-ALCOHOL &amp; DRUGS - UNCLASSIFIED MISDEMEANOR -
42-4-1301(2)(a) DRIVING UNDER THE INFLUENCE PER SE - UNCLASSIFIED MISDEMEANOR -
42-4-1409(3) FAILURE TO DISPLAY PROOF OF INSURANCE - CLASS 1 TRAFFIC OFFENSE -",,
24M06034,9/15/24,9/15/24,"42-2-206(1)(a) DRIVING AFTER REVOCATION PROHIBITED  - CLASS 2 TRAFFIC OFFENSE -
42-4-1007(1)(a) LANE USAGE VIOLATION - CLASS A TRAFFIC INFRACTION -
42-4-1301(1)(a) DRIVING UNDER THE INFLUENCE - UNCLASSIFIED MISDEMEANOR -
42-4-1402(1),(2)(a) CARELESS DRIVING - CLASS 2 TRAFFIC OFFENSE -
42-4-1409(2) NO INSURANCE-DRIVER - CLASS 1 TRAFFIC OFFENSE -
42-4-604(1)(c)(I) RED LIGHT-FAIL TO STOP                        - CLASS A TRAFFIC INFRACTION -",,
